Annual Income,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Home Ownerships,Years in current jobs,Terms,Purpose_business loan,Purpose_buy a car,Purpose_buy house,Purpose_debt consolidation,Purpose_educational expenses,Purpose_home improvements,Purpose_major purchase,Purpose_medical bills,Purpose_moving,Purpose_other,Purpose_renewable energy,Purpose_small business,Purpose_take a trip,Purpose_vacation,Purpose_wedding,Credit Default
-2.043106650085101,-0.11095342154390785,-1.4527437346097205,-1.735673447977306,-0.052749448293398345,-0.13240583787506904,0.8029342695449451,-0.3370990397177327,-1.4539541681792165,-1.025847758011331,-1.3634492436556962,0.31679195808068206,0.0621909594751642,-0.5724894673356696,-0.5915167019106974,-0.13229141128968838,-0.11386818846191439,-0.06748316852188414,0.5116410669860745,-0.03653920476209348,-0.2410941949430024,-0.07322520259382123,-0.09776063079878766,-0.03832519976953566,-0.3119188084855608,-0.016332109378331964,-0.058980727793097605,-0.07041158834130604,-0.03267729577810861,-0.04476614810358452,0
-0.03085453247009691,-0.11095342154390785,0.7882225363842952,0.902395426240912,0.0124372186632726,-0.13240583787506904,-0.6983066109996929,-0.3370990397177327,2.0872047040705306,2.213802184538213,-0.3220244797870421,0.31679195808068206,-0.9859712788703016,-1.6712473216041164,1.6905693394114378,-0.13229141128968838,-0.11386818846191439,-0.06748316852188414,0.5116410669860745,-0.03653920476209348,-0.2410941949430024,-0.07322520259382123,-0.09776063079878766,-0.03832519976953566,-0.3119188084855608,-0.016332109378331964,-0.058980727793097605,-0.07041158834130604,-0.03267729577810861,-0.04476614810358452,1
1.9813975851449073,-0.11095342154390785,-0.6378469087937149,-0.416639010868197,-0.042307610396204835,-0.13240583787506904,-0.6983066109996929,-0.3370990397177327,2.7891207743040414,-1.2798168663937057,-0.2976239478799746,0.31679195808068206,-0.9859712788703016,-0.2978000037685579,1.6905693394114378,-0.13229141128968838,-0.11386818846191439,-0.06748316852188414,-1.9544951813401197,-0.03653920476209348,-0.2410941949430024,-0.07322520259382123,-0.09776063079878766,-0.03832519976953566,3.2059624902237713,-0.016332109378331964,-0.058980727793097605,-0.07041158834130604,-0.03267729577810861,-0.04476614810358452,1
-0.03085453247009691,-0.11095342154390785,-0.6378469087937149,-0.416639010868197,-0.046618334955393324,-0.13240583787506904,-0.6983066109996929,2.545731972691612,-1.147283083360662,-0.8489221537542154,-0.4945890662638287,-1.736742774508009,-0.9859712788703016,-0.5724894673356696,-0.5915167019106974,-0.13229141128968838,-0.11386818846191439,-0.06748316852188414,0.5116410669860745,-0.03653920476209348,-0.2410941949430024,-0.07322520259382123,-0.09776063079878766,-0.03832519976953566,-0.3119188084855608,-0.016332109378331964,-0.058980727793097605,-0.07041158834130604,-0.03267729577810861,-0.04476614810358452,0
0.9752715263374052,-0.11095342154390785,0.5844983299302937,-0.416639010868197,-0.03415567331580318,-0.13240583787506904,1.0237049872720976,-0.3370990397177327,0.996975518903522,0.2943799227305469,0.10561370827496563,0.31679195808068206,-0.9859712788703016,1.0756473140670004,1.6905693394114378,-0.13229141128968838,-0.11386818846191439,-0.06748316852188414,0.5116410669860745,-0.03653920476209348,-0.2410941949430024,-0.07322520259382123,-0.09776063079878766,-0.03832519976953566,-0.3119188084855608,-0.016332109378331964,-0.058980727793097605,-0.07041158834130604,-0.03267729577810861,-0.04476614810358452,1
0.9752715263374052,3.5711291518158657,0.9919467428382966,0.902395426240912,-0.019474498654668895,5.542130071056438,1.4210922791809721,2.545731972691612,0.14191645821855253,-0.03751486730523887,0.34551034671524095,0.31679195808068206,1.11035319782063,-1.3965578580370046,-0.5915167019106974,-0.13229141128968838,-0.11386818846191439,-0.06748316852188414,0.5116410669860745,-0.03653920476209348,-0.2410941949430024,-0.07322520259382123,-0.09776063079878766,-0.03832519976953566,-0.3119188084855608,-0.016332109378331964,-0.058980727793097605,-0.07041158834130604,-0.03267729577810861,-0.04476614810358452,0
-0.03085453247009691,-0.11095342154390785,-0.6378469087937149,2.221429863350021,-0.01403804347811272,-0.13240583787506904,-0.6983066109996929,-0.3370990397177327,0.3942878909323568,0.34289968677889715,-0.4991170000197794,0.31679195808068206,1.11035319782063,0.5262683869327771,-0.5915167019106974,-0.13229141128968838,-0.11386818846191439,-0.06748316852188414,0.5116410669860745,-0.03653920476209348,-0.2410941949430024,-0.07322520259382123,-0.09776063079878766,-0.03832519976953566,-0.3119188084855608,-0.016332109378331964,-0.058980727793097605,-0.07041158834130604,-0.03267729577810861,-0.04476614810358452,1
-1.0369805912775991,-0.11095342154390785,0.1770499170222909,0.902395426240912,-0.0376262184386148,-0.13240583787506904,0.008159685727195526,-0.3370990397177327,-0.5474195507708313,-0.768349939516349,-0.24337259343367673,0.31679195808068206,1.11035319782063,1.0756473140670004,-0.5915167019106974,-0.13229141128968838,-0.11386818846191439,-0.06748316852188414,0.5116410669860745,-0.03653920476209348,-0.2410941949430024,-0.07322520259382123,-0.09776063079878766,-0.03832519976953566,-0.3119188084855608,-0.016332109378331964,-0.058980727793097605,-0.07041158834130604,-0.03267729577810861,-0.04476614810358452,0
-1.0369805912775991,-0.11095342154390785,-0.026674289431710546,0.902395426240912,-0.04332076795183576,-0.13240583787506904,0.9353967001812366,-0.3370990397177327,-1.1615319282392136,-1.0033032211807844,-0.7624079628657998,0.31679195808068206,1.11035319782063,0.5262683869327771,-0.5915167019106974,-0.13229141128968838,-0.11386818846191439,-0.06748316852188414,-1.9544951813401197,-0.03653920476209348,-0.2410941949430024,-0.07322520259382123,-0.09776063079878766,-0.03832519976953566,3.2059624902237713,-0.016332109378331964,-0.058980727793097605,-0.07041158834130604,-0.03267729577810861,-0.04476614810358452,1
-1.0369805912775991,-0.11095342154390785,-0.6378469087937149,-1.735673447977306,-0.023774240476126963,-0.13240583787506904,-0.6983066109996929,-0.3370990397177327,-0.2553824147464648,-0.36450867107351453,-0.43413276555937624,0.31679195808068206,1.11035319782063,-0.8471789309027813,-0.5915167019106974,-0.13229141128968838,-0.11386818846191439,-0.06748316852188414,0.5116410669860745,-0.03653920476209348,-0.2410941949430024,-0.07322520259382123,-0.09776063079878766,-0.03832519976953566,-0.3119188084855608,-0.016332109378331964,-0.058980727793097605,-0.07041158834130604,-0.03267729577810861,-0.04476614810358452,0
-0.03085453247009691,-0.11095342154390785,0.5844983299302937,-0.416639010868197,-0.03954819754143769,-0.13240583787506904,-0.3450734626362487,2.545731972691612,-0.47540511854680073,-0.9627230548858006,-0.8938018924134795,0.31679195808068206,1.11035319782063,1.0756473140670004,1.6905693394114378,-0.13229141128968838,-0.11386818846191439,-0.06748316852188414,-1.9544951813401197,-0.03653920476209348,-0.2410941949430024,-0.07322520259382123,-0.09776063079878766,-0.03832519976953566,3.2059624902237713,-0.016332109378331964,-0.058980727793097605,-0.07041158834130604,-0.03267729577810861,-0.04476614810358452,1
-0.03085453247009691,-0.11095342154390785,-0.23039849588571198,0.902395426240912,-0.009207011718945753,-0.13240583787506904,0.14062211636348712,-0.3370990397177327,1.7234098717658912,0.6413697504702639,0.15709799209262695,0.31679195808068206,-0.9859712788703016,1.0756473140670004,-0.5915167019106974,-0.13229141128968838,-0.11386818846191439,-0.06748316852188414,0.5116410669860745,-0.03653920476209348,-0.2410941949430024,-0.07322520259382123,-0.09776063079878766,-0.03832519976953566,-0.3119188084855608,-0.016332109378331964,-0.058980727793097605,-0.07041158834130604,-0.03267729577810861,-0.04476614810358452,1
-0.03085453247009691,-0.11095342154390785,-0.026674289431710546,-0.416639010868197,-0.004237322895932279,-0.13240583787506904,-0.6983066109996929,-0.3370990397177327,0.5175211439360455,1.5474640916075362,0.5128761944351954,0.31679195808068206,-0.9859712788703016,1.0756473140670004,-0.5915167019106974,-0.13229141128968838,-0.11386818846191439,-0.06748316852188414,0.5116410669860745,-0.03653920476209348,-0.2410941949430024,-0.07322520259382123,-0.09776063079878766,-0.03832519976953566,-0.3119188084855608,-0.016332109378331964,-0.058980727793097605,-0.07041158834130604,-0.03267729577810861,-0.04476614810358452,0
-0.03085453247009691,-0.11095342154390785,0.7882225363842952,2.221429863350021,0.03116690502028167,-0.13240583787506904,-0.6983066109996929,-0.3370990397177327,0.23742222929641132,2.8997442225389305,-0.3467604141945504,-1.736742774508009,-0.9859712788703016,1.0756473140670004,-0.5915167019106974,-0.13229141128968838,-0.11386818846191439,-0.06748316852188414,0.5116410669860745,-0.03653920476209348,-0.2410941949430024,-0.07322520259382123,-0.09776063079878766,-0.03832519976953566,-0.3119188084855608,-0.016332109378331964,-0.058980727793097605,-0.07041158834130604,-0.03267729577810861,-0.04476614810358452,0
-0.03085453247009691,-0.11095342154390785,-1.2490195281557193,-0.416639010868197,-0.04336332606054113,-0.13240583787506904,1.2003215614538199,-0.3370990397177327,-1.2285400095599692,-0.8769557952043734,-0.8553983061130089,-1.736742774508009,1.11035319782063,0.8009578504998889,-0.5915167019106974,-0.13229141128968838,-0.11386818846191439,14.818509887776088,-1.9544951813401197,-0.03653920476209348,-0.2410941949430024,-0.07322520259382123,-0.09776063079878766,-0.03832519976953566,-0.3119188084855608,-0.016332109378331964,-0.058980727793097605,-0.07041158834130604,-0.03267729577810861,-0.04476614810358452,1
-2.043106650085101,-0.11095342154390785,-1.656467941063722,-1.735673447977306,-0.05004769481171588,-0.13240583787506904,-0.6983066109996929,-0.3370990397177327,-0.4154572756793813,-0.678857930271614,-1.337874802997086,2.3703266906693727,0.0621909594751642,-0.5724894673356696,-0.5915167019106974,-0.13229141128968838,8.782084035125147,-0.06748316852188414,-1.9544951813401197,-0.03653920476209348,-0.2410941949430024,-0.07322520259382123,-0.09776063079878766,-0.03832519976953566,-0.3119188084855608,-0.016332109378331964,-0.058980727793097605,-0.07041158834130604,-0.03267729577810861,-0.04476614810358452,1
-1.0369805912775991,-0.11095342154390785,1.1956709492922981,-1.735673447977306,-0.03000968982257094,-0.13240583787506904,-0.6983066109996929,-0.3370990397177327,-0.796196680272028,-0.15543259690153252,-0.3982446980122117,0.31679195808068206,1.11035319782063,-0.2978000037685579,-0.5915167019106974,-0.13229141128968838,-0.11386818846191439,-0.06748316852188414,0.5116410669860745,-0.03653920476209348,-0.2410941949430024,-0.07322520259382123,-0.09776063079878766,-0.03832519976953566,-0.3119188084855608,-0.016332109378331964,-0.058980727793097605,-0.07041158834130604,-0.03267729577810861,-0.04476614810358452,0
0.9752715263374052,-0.11095342154390785,2.2142919815623054,-0.416639010868197,0.011082223395782463,-0.13240583787506904,0.8470884130903755,-0.3370990397177327,0.7140525088825532,0.5261965731837759,2.141842288451004,0.31679195808068206,-0.9859712788703016,1.0756473140670004,-0.5915167019106974,-0.13229141128968838,-0.11386818846191439,-0.06748316852188414,0.5116410669860745,-0.03653920476209348,-0.2410941949430024,-0.07322520259382123,-0.09776063079878766,-0.03832519976953566,-0.3119188084855608,-0.016332109378331964,-0.058980727793097605,-0.07041158834130604,-0.03267729577810861,-0.04476614810358452,0
-0.03085453247009691,-0.11095342154390785,-1.0452953217017178,-1.735673447977306,-0.049332444017022505,-0.13240583787506904,-0.6983066109996929,-0.3370990397177327,0.2575760008813896,-1.016241824927011,-0.46239042622151283,0.31679195808068206,1.11035319782063,-0.023110540201446223,-0.5915167019106974,-0.13229141128968838,-0.11386818846191439,-0.06748316852188414,0.5116410669860745,-0.03653920476209348,-0.2410941949430024,-0.07322520259382123,-0.09776063079878766,-0.03832519976953566,-0.3119188084855608,-0.016332109378331964,-0.058980727793097605,-0.07041158834130604,-0.03267729577810861,-0.04476614810358452,1
-0.03085453247009691,-0.11095342154390785,-0.8415711152477163,0.902395426240912,0.0014682093550191025,-0.13240583787506904,-0.6983066109996929,-0.3370990397177327,1.3149429852474146,2.80770370043509,3.6971875336200593,-1.736742774508009,-0.9859712788703016,0.5262683869327771,-0.5915167019106974,-0.13229141128968838,-0.11386818846191439,-0.06748316852188414,0.5116410669860745,-0.03653920476209348,-0.2410941949430024,-0.07322520259382123,-0.09776063079878766,-0.03832519976953566,-0.3119188084855608,-0.016332109378331964,-0.058980727793097605,-0.07041158834130604,-0.03267729577810861,-0.04476614810358452,0
-1.0369805912775991,-0.11095342154390785,0.3807741234762923,-0.416639010868197,-0.04355003260195821,-0.13240583787506904,-0.6983066109996929,-0.3370990397177327,-0.7917038012562685,-0.630926284575365,-0.8638672192491389,0.31679195808068206,1.11035319782063,-0.8471789309027813,-0.5915167019106974,-0.13229141128968838,-0.11386818846191439,-0.06748316852188414,0.5116410669860745,-0.03653920476209348,-0.2410941949430024,-0.07322520259382123,-0.09776063079878766,-0.03832519976953566,-0.3119188084855608,-0.016332109378331964,-0.058980727793097605,-0.07041158834130604,-0.03267729577810861,-0.04476614810358452,0
-1.0369805912775991,-0.11095342154390785,0.1770499170222909,-0.416639010868197,-0.04402778169323133,-0.13240583787506904,-0.6983066109996929,2.545731972691612,-0.716351801763388,-0.6318084621035168,0.05899276071369578,0.31679195808068206,-0.9859712788703016,-1.121868394469893,-0.5915167019106974,-0.13229141128968838,-0.11386818846191439,-0.06748316852188414,0.5116410669860745,-0.03653920476209348,-0.2410941949430024,-0.07322520259382123,-0.09776063079878766,-0.03832519976953566,-0.3119188084855608,-0.016332109378331964,-0.058980727793097605,-0.07041158834130604,-0.03267729577810861,-0.04476614810358452,0
-0.03085453247009691,-0.11095342154390785,2.0105677751083038,-0.416639010868197,-0.02966373358406282,-0.13240583787506904,2.3924834371804438,-0.3370990397177327,0.7168766042638878,0.37740263010216846,-0.4929120537616248,0.31679195808068206,1.11035319782063,-0.8471789309027813,-0.5915167019106974,-0.13229141128968838,-0.11386818846191439,-0.06748316852188414,0.5116410669860745,-0.03653920476209348,-0.2410941949430024,-0.07322520259382123,-0.09776063079878766,-0.03832519976953566,-0.3119188084855608,-0.016332109378331964,-0.058980727793097605,-0.07041158834130604,-0.03267729577810861,-0.04476614810358452,0
0.9752715263374052,-0.11095342154390785,1.603119362200301,-0.416639010868197,-0.02768134942372264,-0.13240583787506904,-0.43338174972710974,-0.3370990397177327,-0.25589588663398016,-0.7174777020595938,0.46642294812414586,0.31679195808068206,1.11035319782063,0.25157892336566545,-0.5915167019106974,-0.13229141128968838,-0.11386818846191439,-0.06748316852188414,0.5116410669860745,-0.03653920476209348,-0.2410941949430024,-0.07322520259382123,-0.09776063079878766,-0.03832519976953566,-0.3119188084855608,-0.016332109378331964,-0.058980727793097605,-0.07041158834130604,-0.03267729577810861,-0.04476614810358452,0
-1.0369805912775991,-0.11095342154390785,-0.6378469087937149,-1.735673447977306,-0.034699318833458795,-0.13240583787506904,-0.6983066109996929,-0.3370990397177327,-0.6359934513672326,-0.5156550875635268,-0.8659634848768939,0.31679195808068206,1.11035319782063,-0.8471789309027813,-0.5915167019106974,-0.13229141128968838,-0.11386818846191439,-0.06748316852188414,0.5116410669860745,-0.03653920476209348,-0.2410941949430024,-0.07322520259382123,-0.09776063079878766,-0.03832519976953566,-0.3119188084855608,-0.016332109378331964,-0.058980727793097605,-0.07041158834130604,-0.03267729577810861,-0.04476614810358452,1
-0.03085453247009691,-0.11095342154390785,-0.6378469087937149,-0.416639010868197,-0.042125022381436665,-0.13240583787506904,2.8340248726347492,-0.3370990397177327,0.11919532719599743,-0.35421659991174326,0.039204013187689145,0.31679195808068206,-0.9859712788703016,-0.2978000037685579,1.6905693394114378,-0.13229141128968838,-0.11386818846191439,-0.06748316852188414,0.5116410669860745,-0.03653920476209348,-0.2410941949430024,-0.07322520259382123,-0.09776063079878766,-0.03832519976953566,-0.3119188084855608,-0.016332109378331964,-0.058980727793097605,-0.07041158834130604,-0.03267729577810861,-0.04476614810358452,0
0.9752715263374052,-0.11095342154390785,-0.8415711152477163,-0.416639010868197,-0.002544608443231833,-0.13240583787506904,-0.6983066109996929,-0.3370990397177327,-0.7813059955340822,-0.0926999726774029,-0.6948243590269806,0.31679195808068206,1.11035319782063,0.5262683869327771,-0.5915167019106974,-0.13229141128968838,-0.11386818846191439,-0.06748316852188414,-1.9544951813401197,-0.03653920476209348,4.147756441155343,-0.07322520259382123,-0.09776063079878766,-0.03832519976953566,-0.3119188084855608,-0.016332109378331964,-0.058980727793097605,-0.07041158834130604,-0.03267729577810861,-0.04476614810358452,0
0.9752715263374052,-0.11095342154390785,0.5844983299302937,-0.416639010868197,-0.029402893562965427,-0.13240583787506904,-0.6983066109996929,-0.3370990397177327,1.38644394558393,-0.7331608581156263,1.7366760679185291,0.31679195808068206,-0.9859712788703016,-0.023110540201446223,1.6905693394114378,-0.13229141128968838,-0.11386818846191439,-0.06748316852188414,0.5116410669860745,-0.03653920476209348,-0.2410941949430024,-0.07322520259382123,-0.09776063079878766,-0.03832519976953566,-0.3119188084855608,-0.016332109378331964,-0.058980727793097605,-0.07041158834130604,-0.03267729577810861,-0.04476614810358452,0
-0.03085453247009691,-0.11095342154390785,-0.23039849588571198,0.902395426240912,-0.017566247974009026,-0.13240583787506904,-0.5658441803634013,-0.3370990397177327,-1.158836200829758,-0.18307415945028963,0.10251123514588834,-1.736742774508009,0.0621909594751642,-1.6712473216041164,-0.5915167019106974,-0.13229141128968838,-0.11386818846191439,-0.06748316852188414,0.5116410669860745,-0.03653920476209348,-0.2410941949430024,-0.07322520259382123,-0.09776063079878766,-0.03832519976953566,-0.3119188084855608,-0.016332109378331964,-0.058980727793097605,-0.07041158834130604,-0.03267729577810861,-0.04476614810358452,1
-0.03085453247009691,-0.11095342154390785,0.1770499170222909,-0.416639010868197,-0.02665171776149609,-0.13240583787506904,3.0989497339073324,-0.3370990397177327,-0.5119899905322708,0.34995710700411176,0.13932165956926507,0.31679195808068206,1.11035319782063,1.0756473140670004,1.6905693394114378,-0.13229141128968838,-0.11386818846191439,-0.06748316852188414,-1.9544951813401197,-0.03653920476209348,-0.2410941949430024,-0.07322520259382123,-0.09776063079878766,-0.03832519976953566,3.2059624902237713,-0.016332109378331964,-0.058980727793097605,-0.07041158834130604,-0.03267729577810861,-0.04476614810358452,1
-0.03085453247009691,-0.11095342154390785,0.1770499170222909,-0.416639010868197,0.004986803955401294,-0.13240583787506904,-0.6983066109996929,-0.3370990397177327,0.002829760687826769,0.18842059962697796,-0.03886091878990481,0.31679195808068206,1.11035319782063,-1.121868394469893,-0.5915167019106974,-0.13229141128968838,-0.11386818846191439,-0.06748316852188414,0.5116410669860745,-0.03653920476209348,-0.2410941949430024,-0.07322520259382123,-0.09776063079878766,-0.03832519976953566,-0.3119188084855608,-0.016332109378331964,-0.058980727793097605,-0.07041158834130604,-0.03267729577810861,-0.04476614810358452,0
-0.03085453247009691,-0.11095342154390785,-1.8601921475177234,-0.416639010868197,-0.057170000229890994,-0.13240583787506904,2.304175150089583,-0.3370990397177327,-0.7623075356960135,-1.224337701845491,-1.4954301275791473,-1.736742774508009,1.11035319782063,-0.2978000037685579,-0.5915167019106974,-0.13229141128968838,-0.11386818846191439,-0.06748316852188414,0.5116410669860745,-0.03653920476209348,-0.2410941949430024,-0.07322520259382123,-0.09776063079878766,-0.03832519976953566,-0.3119188084855608,-0.016332109378331964,-0.058980727793097605,-0.07041158834130604,-0.03267729577810861,-0.04476614810358452,1
-0.03085453247009691,-0.11095342154390785,0.5844983299302937,0.902395426240912,-0.009794588187523037,-0.13240583787506904,-0.6983066109996929,-0.3370990397177327,2.782830743681978,1.5138433258124169,1.2956217798388898,-1.736742774508009,-0.9859712788703016,-1.121868394469893,-0.5915167019106974,-0.13229141128968838,-0.11386818846191439,-0.06748316852188414,-1.9544951813401197,-0.03653920476209348,4.147756441155343,-0.07322520259382123,-0.09776063079878766,-0.03832519976953566,-0.3119188084855608,-0.016332109378331964,-0.058980727793097605,-0.07041158834130604,-0.03267729577810861,-0.04476614810358452,1
-0.03085453247009691,-0.11095342154390785,-0.8415711152477163,-0.416639010868197,-0.04428313034546351,-0.13240583787506904,-0.6983066109996929,-0.3370990397177327,0.002829760687826769,-0.42292842738223524,-1.101080637685888,0.31679195808068206,1.11035319782063,-1.6712473216041164,-0.5915167019106974,-0.13229141128968838,-0.11386818846191439,-0.06748316852188414,0.5116410669860745,-0.03653920476209348,-0.2410941949430024,-0.07322520259382123,-0.09776063079878766,-0.03832519976953566,-0.3119188084855608,-0.016332109378331964,-0.058980727793097605,-0.07041158834130604,-0.03267729577810861,-0.04476614810358452,0
-0.03085453247009691,-0.11095342154390785,-0.8415711152477163,-0.416639010868197,0.02510992516195696,-0.13240583787506904,-0.6983066109996929,-0.3370990397177327,1.326881206632147,1.9384647760294942,-0.3559839829566721,0.31679195808068206,1.11035319782063,1.0756473140670004,1.6905693394114378,-0.13229141128968838,-0.11386818846191439,-0.06748316852188414,0.5116410669860745,-0.03653920476209348,-0.2410941949430024,-0.07322520259382123,-0.09776063079878766,-0.03832519976953566,-0.3119188084855608,-0.016332109378331964,-0.058980727793097605,-0.07041158834130604,-0.03267729577810861,-0.04476614810358452,0
